Time;Bundesland;BundeslandID;AnzEinwohner;AnzahlFaelle;AnzahlFaelleSum;AnzahlFaelle7Tage;SiebenTageInzidenzFaelle;AnzahlTotTaeglich;AnzahlTotSum;AnzahlGeheiltTaeglich;AnzahlGeheiltSum
17.09.2020 00:00:00;Österreich;10;8932664;806;36820;4961;55,53774;5;945;412;28218
18.09.2020 00:00:00;Burgenland;1;296010;12;671;76;25,67481;0;14;12;533
18.09.2020 00:00:00;Kärnten;2;562089;7;747;61;10,85237;0;15;4;650
18.09.2020 00:00:00;Niederösterreich;3;1690879;132;5535;799;47,25353;0;145;95;4256
18.09.2020 00:00:00;Oberösterreich;4;1495608;110;5751;567;37,911;1;87;47;4809
18.09.2020 00:00:00;Salzburg;5;560710;40;1936;158;28,17856;0;49;9;1668
18.09.2020 00:00:00;Steiermark;6;1247077;34;3139;298;23,89588;2;190;40;2511
18.09.2020 00:00:00;Tirol;7;760105;89;5454;501;65,91195;0;137;89;4589
18.09.2020 00:00:00;Vorarlberg;8;399237;42;1621;240;60,11467;0;27;35;1212
18.09.2020 00:00:00;Wien;9;1920949;408;12840;2205;114,787;1;285;157;8478
18.09.2020 00:00:00;Österreich;10;8932664;874;37694;4905;54,91083;4;949;488;28706
19.09.2020 00:00:00;Burgenland;1;296010;11;682;85;28,71525;0;14;6;539
19.09.2020 00:00:00;Kärnten;2;562089;15;762;66;11,74191;0;15;3;653
19.09.2020 00:00:00;Niederösterreich;3;1690879;114;5649;837;49,50088;0;145;53;4309
19.09.2020 00:00:00;Oberösterreich;4;1495608;51;5802;564;37,71041;0;87;63;4872
19.09.2020 00:00:00;Salzburg;5;560710;27;1963;168;29,96201;0;49;15;1683
19.09.2020 00:00:00;Steiermark;6;1247077;62;3201;317;25,41944;1;191;22;2533
19.09.2020 00:00:00;Tirol;7;760105;54;5508;504;66,30663;0;137;67;4656
19.09.2020 00:00:00;Vorarlberg;8;399237;43;1664;272;68,12996;0;27;36;1248
19.09.2020 00:00:00;Wien;9;1920949;290;13130;2345;122,0751;2;287;80;8558
19.09.2020 00:00:00;Österreich;10;8932664;667;38361;5158;57,74313;3;952;345;29051
20.09.2020 00:00:00;Burgenland;1;296010;3;685;78;26,35046;0;14;5;544
20.09.2020 00:00:00;Kärnten;2;562089;13;775;73;12,98727;0;15;5;658
20.09.2020 00:00:00;Niederösterreich;3;1690879;95;5744;864;51,09768;1;146;72;4381
20.09.2020 00:00:00;Oberösterreich;4;1495608;62;5864;567;37,911;0;87;34;4906
20.09.2020 00:00:00;Salzburg;5;560710;22;1985;190;33,88561;0;49;2;1685
20.09.2020 00:00:00;Steiermark;6;1247077;53;3254;346;27,74488;1;192;23;2556
20.09.2020 00:00:00;Tirol;7;760105;24;5532;491;64,59634;0;137;94;4750
20.09.2020 00:00:00;Vorarlberg;8;399237;35;1699;278;69,63283;1;28;43;1291
20.09.2020 00:00:00;Wien;9;1920949;164;13294;2328;121,1901;2;289;102;8660
20.09.2020 00:00:00;Österreich;10;8932664;471;38832;5215;58,38124;5;957;380;29431
21.09.2020 00:00:00;Burgenland;1;296010;32;717;102;34,45829;0;14;12;556
21.09.2020 00:00:00;Kärnten;2;562089;7;782;73;12,98727;0;15;7;665
21.09.2020 00:00:00;Niederösterreich;3;1690879;77;5821;822;48,61377;0;146;101;4482
21.09.2020 00:00:00;Oberösterreich;4;1495608;83;5947;599;40,0506;1;88;78;4984
21.09.2020 00:00:00;Salzburg;5;560710;18;2003;191;34,06395;0;49;21;1706
21.09.2020 00:00:00;Steiermark;6;1247077;39;3293;338;27,10338;1;193;26;2582
21.09.2020 00:00:00;Tirol;7;760105;59;5591;449;59,07079;0;137;90;4840
21.09.2020 00:00:00;Vorarlberg;8;399237;33;1732;259;64,87375;0;28;37;1328
21.09.2020 00:00:00;Wien;9;1920949;234;13528;2144;111,6115;2;291;303;8963
21.09.2020 00:00:00;Österreich;10;8932664;582;39414;4977;55,71686;4;961;675;30106
22.09.2020 00:00:00;Burgenland;1;296010;14;731;105;35,47178;0;14;11;567
22.09.2020 00:00:00;Kärnten;2;562089;14;796;79;14,05471;0;15;10;675
22.09.2020 00:00:00;Niederösterreich;3;1690879;133;5954;837;49,50088;1;147;84;4566
22.09.2020 00:00:00;Oberösterreich;4;1495608;91;6038;595;39,78315;1;89;71;5055
22.09.2020 00:00:00;Salzburg;5;560710;11;2014;183;32,63719;0;49;17;1723
22.09.2020 00:00:00;Steiermark;6;1247077;33;3326;321;25,74019;1;194;42;2624
22.09.2020 00:00:00;Tirol;7;760105;71;5662;432;56,83425;0;137;71;4911
22.09.2020 00:00:00;Vorarlberg;8;399237;18;1750;257;64,37279;0;28;41;1369
22.09.2020 00:00:00;Wien;9;1920949;334;13862;2164;112,6526;0;291;279;9242
22.09.2020 00:00:00;Österreich;10;8932664;719;40133;4973;55,67208;3;964;626;30732
23.09.2020 00:00:00;Burgenland;1;296010;15;746;101;34,12047;0;14;13;580
23.09.2020 00:00:00;Kärnten;2;562089;17;813;83;14,76635;0;15;8;683
23.09.2020 00:00:00;Niederösterreich;3;1690879;122;6076;822;48,61377;0;147;95;4661
23.09.2020 00:00:00;Oberösterreich;4;1495608;61;6099;563;37,64355;1;90;58;5113
23.09.2020 00:00:00;Salzburg;5;560710;33;2047;189;33,70726;0;49;6;1729
23.09.2020 00:00:00;Steiermark;6;1247077;45;3371;313;25,09869;1;195;31;2655
23.09.2020 00:00:00;Tirol;7;760105;55;5717;418;54,9924;0;137;62;4973
23.09.2020 00:00:00;Vorarlberg;8;399237;30;1780;237;59,36324;0;28;26;1395
23.09.2020 00:00:00;Wien;9;1920949;426;14288;2197;114,3706;3;294;351;9593
23.09.2020 00:00:00;Österreich;10;8932664;804;40937;4923;55,11234;5;969;650;31382
24.09.2020 00:00:00;Burgenland;1;296010;11;757;98;33,10699;0;14;7;587
24.09.2020 00:00:00;Kärnten;2;562089;22;835;95;16,90124;0;15;7;690
24.09.2020 00:00:00;Niederösterreich;3;1690879;140;6216;813;48,0815;0;147;111;4772
24.09.2020 00:00:00;Oberösterreich;4;1495608;69;6168;527;35,23651;1;91;64;5177
24.09.2020 00:00:00;Salzburg;5;560710;33;2080;184;32,81554;1;50;21;1750
24.09.2020 00:00:00;Steiermark;6;1247077;10;3381;276;22,13175;1;196;41;2696
24.09.2020 00:00:00;Tirol;7;760105;58;5775;410;53,93991;0;137;61;5034
24.09.2020 00:00:00;Vorarlberg;8;399237;20;1800;221;55,35559;0;28;27;1422
24.09.2020 00:00:00;Wien;9;1920949;295;14583;2151;111,9759;3;297;253;9846
24.09.2020 00:00:00;Österreich;10;8932664;658;41595;4775;53,4555;6;975;592;31974
25.09.2020 00:00:00;Burgenland;1;296010;16;773;102;34,45829;0;14;10;597
25.09.2020 00:00:00;Kärnten;2;562089;14;849;102;18,14659;0;15;7;697
25.09.2020 00:00:00;Niederösterreich;3;1690879;133;6349;814;48,14064;1;148;142;4914
25.09.2020 00:00:00;Oberösterreich;4;1495608;119;6287;536;35,83827;0;91;117;5294
25.09.2020 00:00:00;Salzburg;5;560710;33;2113;177;31,56712;0;50;19;1769
25.09.2020 00:00:00;Steiermark;6;1247077;74;3455;316;25,33925;1;197;52;2748
25.09.2020 00:00:00;Tirol;7;760105;58;5833;379;49,86153;0;137;70;5104
25.09.2020 00:00:00;Vorarlberg;8;399237;33;1833;212;53,10129;0;28;35;1457
25.09.2020 00:00:00;Wien;9;1920949;282;14865;2025;105,4166;3;300;404;10250
25.09.2020 00:00:00;Österreich;10;8932664;762;42357;4663;52,20167;5;980;856;32830
26.09.2020 00:00:00;Burgenland;1;296010;15;788;106;35,8096;0;14;10;607
26.09.2020 00:00:00;Kärnten;2;562089;19;868;106;18,85822;0;15;6;703
26.09.2020 00:00:00;Niederösterreich;3;1690879;103;6452;803;47,49009;0;148;111;5025
26.09.2020 00:00:00;Oberösterreich;4;1495608;53;6340;538;35,97199;0;91;64;5358
26.09.2020 00:00:00;Salzburg;5;560710;18;2131;168;29,96201;0;50;29;1798
26.09.2020 00:00:00;Steiermark;6;1247077;27;3482;281;22,53269;0;197;31;2779
26.09.2020 00:00:00;Tirol;7;760105;53;5886;378;49,72997;0;137;42;5146
26.09.2020 00:00:00;Vorarlberg;8;399237;26;1859;195;48,84317;0;28;44;1501
26.09.2020 00:00:00;Wien;9;1920949;277;15142;2012;104,7399;5;305;231;10481
26.09.2020 00:00:00;Österreich;10;8932664;591;42948;4587;51,35086;5;985;568;33398
27.09.2020 00:00:00;Burgenland;1;296010;8;796;111;37,49873;0;14;7;614
27.09.2020 00:00:00;Kärnten;2;562089;7;875;100;17,79078;0;15;5;708
27.09.2020 00:00:00;Niederösterreich;3;1690879;108;6560;816;48,25892;0;148;91;5116
27.09.2020 00:00:00;Oberösterreich;4;1495608;55;6395;531;35,50396;0;91;35;5393
27.09.2020 00:00:00;Salzburg;5;560710;16;2147;162;28,89194;0;50;23;1821
27.09.2020 00:00:00;Steiermark;6;1247077;46;3528;274;21,97138;3;200;26;2805
27.09.2020 00:00:00;Tirol;7;760105;33;5919;387;50,91402;0;137;102;5248
27.09.2020 00:00:00;Vorarlberg;8;399237;16;1875;176;44,08409;1;29;52;1553
27.09.2020 00:00:00;Wien;9;1920949;256;15398;2104;109,5292;2;307;88;10569
27.09.2020 00:00:00;Österreich;10;8932664;545;43493;4661;52,17928;6;991;429;33827
28.09.2020 00:00:00;Burgenland;1;296010;28;824;107;36,14743;0;14;7;621
28.09.2020 00:00:00;Kärnten;2;562089;17;892;110;19,56985;0;15;7;715
28.09.2020 00:00:00;Niederösterreich;3;1690879;94;6654;833;49,26432;1;149;115;5231
28.09.2020 00:00:00;Oberösterreich;4;1495608;92;6487;540;36,10572;0;91;114;5507
28.09.2020 00:00:00;Salzburg;5;560710;24;2171;168;29,96201;1;51;27;1848
28.09.2020 00:00:00;Steiermark;6;1247077;36;3564;271;21,73082;0;200;41;2846
28.09.2020 00:00:00;Tirol;7;760105;61;5980;389;51,17714;0;137;37;5285
28.09.2020 00:00:00;Vorarlberg;8;399237;34;1909;177;44,33457;0;29;43;1596
28.09.2020 00:00:00;Wien;9;1920949;353;15751;2223;115,7241;0;307;407;10976
28.09.2020 00:00:00;Österreich;10;8932664;739;44232;4818;53,93688;2;993;798;34625
29.09.2020 00:00:00;Burgenland;1;296010;15;839;108;36,48525;0;14;13;634
29.09.2020 00:00:00;Kärnten;2;562089;23;915;119;21,17102;0;15;20;735
29.09.2020 00:00:00;Niederösterreich;3;1690879;133;6787;833;49,26432;2;151;107;5338
29.09.2020 00:00:00;Oberösterreich;4;1495608;97;6584;546;36,50689;0;91;91;5598
29.09.2020 00:00:00;Salzburg;5;560710;49;2220;206;36,73914;0;51;20;1868
29.09.2020 00:00:00;Steiermark;6;1247077;23;3587;261;20,92894;0;200;61;2907
29.09.2020 00:00:00;Tirol;7;760105;66;6046;384;50,51934;0;137;67;5352
29.09.2020 00:00:00;Vorarlberg;8;399237;16;1925;175;43,83361;0;29;33;1629
29.09.2020 00:00:00;Wien;9;1920949;337;16088;2226;115,8802;4;311;329;11305
29.09.2020 00:00:00;Österreich;10;8932664;759;44991;4858;54,38467;6;999;741;35366
30.09.2020 00:00:00;Burgenland;1;296010;30;869;123;41,55265;0;14;18;652
30.09.2020 00:00:00;Kärnten;2;562089;9;924;111;19,74776;0;15;16;751
30.09.2020 00:00:00;Niederösterreich;3;1690879;126;6913;837;49,50088;0;151;120;5458
30.09.2020 00:00:00;Oberösterreich;4;1495608;140;6724;625;41,78902;0;91;70;5668
30.09.2020 00:00:00;Salzburg;5;560710;27;2247;200;35,66906;1;52;25;1893
30.09.2020 00:00:00;Steiermark;6;1247077;53;3640;269;21,57044;1;201;50;2957
30.09.2020 00:00:00;Tirol;7;760105;80;6126;409;53,80836;0;137;74;5426
30.09.2020 00:00:00;Vorarlberg;8;399237;21;1946;166;41,57931;0;29;39;1668
30.09.2020 00:00:00;Wien;9;1920949;368;16456;2168;112,8609;1;312;302;11607
30.09.2020 00:00:00;Österreich;10;8932664;854;45845;4908;54,94442;3;1002;714;36080
01.10.2020 00:00:00;Burgenland;1;296010;18;887;130;43,91743;0;14;20;672
01.10.2020 00:00:00;Kärnten;2;562089;19;943;108;19,21404;0;15;7;758
01.10.2020 00:00:00;Niederösterreich;3;1690879;127;7040;824;48,73205;2;153;109;5567
01.10.2020 00:00:00;Oberösterreich;4;1495608;91;6815;647;43,26;1;92;100;5768
01.10.2020 00:00:00;Salzburg;5;560710;47;2294;214;38,1659;0;52;17;1910
01.10.2020 00:00:00;Steiermark;6;1247077;35;3675;294;23,57513;1;202;38;2995
01.10.2020 00:00:00;Tirol;7;760105;85;6211;436;57,3605;1;138;40;5466
01.10.2020 00:00:00;Vorarlberg;8;399237;56;2002;202;50,59651;0;29;17;1685
01.10.2020 00:00:00;Wien;9;1920949;312;16768;2185;113,7459;3;315;304;11911
01.10.2020 00:00:00;Österreich;10;8932664;790;46635;5040;56,42214;8;1010;652;36732
02.10.2020 00:00:00;Burgenland;1;296010;18;905;132;44,59309;0;14;8;680
02.10.2020 00:00:00;Kärnten;2;562089;19;962;113;20,10358;0;15;14;772
02.10.2020 00:00:00;Niederösterreich;3;1690879;147;7187;838;49,56002;0;153;148;5715
02.10.2020 00:00:00;Oberösterreich;4;1495608;112;6927;640;42,79196;0;92;79;5847
02.10.2020 00:00:00;Salzburg;5;560710;41;2335;222;39,59266;0;52;28;1938
02.10.2020 00:00:00;Steiermark;6;1247077;38;3713;258;20,68838;1;203;71;3066
02.10.2020 00:00:00;Tirol;7;760105;110;6321;488;64,20166;0;138;58;5524
02.10.2020 00:00:00;Vorarlberg;8;399237;54;2056;223;55,85654;0;29;35;1720
02.10.2020 00:00:00;Wien;9;1920949;475;17243;2378;123,793;5;320;411;12322
02.10.2020 00:00:00;Österreich;10;8932664;1014;47649;5292;59,24324;6;1016;852;37584
03.10.2020 00:00:00;Burgenland;1;296010;8;913;125;42,2283;1;15;7;687
03.10.2020 00:00:00;Kärnten;2;562089;20;982;114;20,28149;0;15;12;784
03.10.2020 00:00:00;Niederösterreich;3;1690879;136;7323;871;51,51167;0;153;92;5807
03.10.2020 00:00:00;Oberösterreich;4;1495608;126;7053;713;47,67292;1;93;71;5918
03.10.2020 00:00:00;Salzburg;5;560710;24;2359;228;40,66273;0;52;25;1963
03.10.2020 00:00:00;Steiermark;6;1247077;38;3751;269;21,57044;0;203;38;3104
03.10.2020 00:00:00;Tirol;7;760105;75;6396;510;67,09599;0;138;44;5568
03.10.2020 00:00:00;Vorarlberg;8;399237;36;2092;233;58,36132;1;30;26;1746
03.10.2020 00:00:00;Wien;9;1920949;255;17498;2356;122,6477;2;322;263;12585
03.10.2020 00:00:00;Österreich;10;8932664;718;48367;5419;60,66499;5;1021;578;38162
04.10.2020 00:00:00;Burgenland;1;296010;14;927;131;44,25526;0;15;3;690
04.10.2020 00:00:00;Kärnten;2;562089;12;994;119;21,17102;1;16;7;791
04.10.2020 00:00:00;Niederösterreich;3;1690879;112;7435;875;51,74823;2;155;85;5892
04.10.2020 00:00:00;Oberösterreich;4;1495608;87;7140;745;49,81252;0;93;45;5963
04.10.2020 00:00:00;Salzburg;5;560710;37;2396;249;44,40798;0;52;32;1995
04.10.2020 00:00:00;Steiermark;6;1247077;59;3810;282;22,61288;2;205;25;3129
04.10.2020 00:00:00;Tirol;7;760105;97;6493;574;75,51588;0;138;45;5613
04.10.2020 00:00:00;Vorarlberg;8;399237;39;2131;256;64,12231;1;31;22;1768
04.10.2020 00:00:00;Wien;9;1920949;281;17779;2381;123,9492;4;326;169;12754
04.10.2020 00:00:00;Österreich;10;8932664;738;49105;5612;62,8256;10;1031;433;38595
05.10.2020 00:00:00;Burgenland;1;296010;45;972;148;49,99831;0;15;15;705
05.10.2020 00:00:00;Kärnten;2;562089;16;1010;118;20,99312;0;16;14;805
05.10.2020 00:00:00;Niederösterreich;3;1690879;145;7580;926;54,76442;4;159;115;6007
05.10.2020 00:00:00;Oberösterreich;4;1495608;123;7263;776;51,88525;0;93;75;6038
05.10.2020 00:00:00;Salzburg;5;560710;44;2440;269;47,97489;1;53;26;2021
05.10.2020 00:00:00;Steiermark;6;1247077;32;3842;278;22,29213;3;208;54;3183
05.10.2020 00:00:00;Tirol;7;760105;74;6567;587;77,22617;0;138;52;5665
05.10.2020 00:00:00;Vorarlberg;8;399237;29;2160;251;62,86992;0;31;27;1795
05.10.2020 00:00:00;Wien;9;1920949;418;18197;2446;127,3329;2;328;205;12959
05.10.2020 00:00:00;Österreich;10;8932664;926;50031;5799;64,91904;10;1041;583;39178
06.10.2020 00:00:00;Burgenland;1;296010;22;994;155;52,36309;0;15;7;712
06.10.2020 00:00:00;Kärnten;2;562089;18;1028;113;20,10358;0;16;13;818
06.10.2020 00:00:00;Niederösterreich;3;1690879;186;7766;979;57,89888;2;161;101;6108
06.10.2020 00:00:00;Oberösterreich;4;1495608;134;7397;813;54,35917;1;94;95;6133
06.10.2020 00:00:00;Salzburg;5;560710;44;2484;264;47,08316;0;53;23;2044
06.10.2020 00:00:00;Steiermark;6;1247077;60;3902;315;25,25907;2;210;27;3210
06.10.2020 00:00:00;Tirol;7;760105;131;6698;652;85,77763;1;139;60;5725
06.10.2020 00:00:00;Vorarlberg;8;399237;41;2201;276;69,13187;0;31;23;1818
06.10.2020 00:00:00;Wien;9;1920949;441;18638;2550;132,7469;5;333;316;13275
06.10.2020 00:00:00;Österreich;10;8932664;1077;51108;6117;68,47901;11;1052;665;39843
07.10.2020 00:00:00;Burgenland;1;296010;28;1022;153;51,68744;0;15;22;734
07.10.2020 00:00:00;Kärnten;2;562089;29;1057;133;23,66173;0;16;25;843
07.10.2020 00:00:00;Niederösterreich;3;1690879;194;7960;1047;61,92046;2;163;86;6194
07.10.2020 00:00:00;Oberösterreich;4;1495608;147;7544;820;54,8272;1;95;67;6200
07.10.2020 00:00:00;Salzburg;5;560710;54;2538;291;51,89849;0;53;19;2063
07.10.2020 00:00:00;Steiermark;6;1247077;67;3969;329;26,38169;0;210;40;3250
07.10.2020 00:00:00;Tirol;7;760105;92;6790;664;87,35635;0;139;43;5768
07.10.2020 00:00:00;Vorarlberg;8;399237;39;2240;294;73,64047;0;31;22;1840
07.10.2020 00:00:00;Wien;9;1920949;624;19262;2806;146,0736;5;338;401;13676
07.10.2020 00:00:00;Österreich;10;8932664;1274;52382;6537;73,18085;8;1060;725;40568
08.10.2020 00:00:00;Burgenland;1;296010;22;1044;157;53,03875;0;15;14;748
08.10.2020 00:00:00;Kärnten;2;562089;24;1081;138;24,55127;0;16;10;853
08.10.2020 00:00:00;Niederösterreich;3;1690879;204;8164;1124;66,4743;5;168;147;6341
08.10.2020 00:00:00;Oberösterreich;4;1495608;174;7718;903;60,37678;1;96;97;6297
08.10.2020 00:00:00;Salzburg;5;560710;84;2622;328;58,49726;0;53;36;2099
08.10.2020 00:00:00;Steiermark;6;1247077;82;4051;376;30,1505;0;210;41;3291
08.10.2020 00:00:00;Tirol;7;760105;112;6902;691;90,90849;1;140;92;5860
08.10.2020 00:00:00;Vorarlberg;8;399237;47;2287;285;71,38617;0;31;17;1857
08.10.2020 00:00:00;Wien;9;1920949;361;19623;2855;148,6245;4;342;265;13941
08.10.2020 00:00:00;Österreich;10;8932664;1110;53492;6857;76,76321;11;1071;719;41287
09.10.2020 00:00:00;Burgenland;1;296010;40;1084;179;60,47093;1;16;18;766
09.10.2020 00:00:00;Kärnten;2;562089;45;1126;164;29,17687;0;16;18;871
09.10.2020 00:00:00;Niederösterreich;3;1690879;182;8346;1159;68,54423;2;170;124;6465
09.10.2020 00:00:00;Oberösterreich;4;1495608;179;7897;970;64,85657;0;96;148;6445
09.10.2020 00:00:00;Salzburg;5;560710;107;2729;394;70,26805;0;53;45;2144
09.10.2020 00:00:00;Steiermark;6;1247077;77;4128;415;33,27782;1;211;58;3349
09.10.2020 00:00:00;Tirol;7;760105;106;7008;687;90,38225;0;140;46;5906
09.10.2020 00:00:00;Vorarlberg;8;399237;61;2348;292;73,13951;1;32;36;1893
09.10.2020 00:00:00;Wien;9;1920949;463;20086;2843;147,9998;4;346;279;14220
09.10.2020 00:00:00;Österreich;10;8932664;1260;54752;7103;79,51715;9;1080;772;42059
10.10.2020 00:00:00;Burgenland;1;296010;30;1114;201;67,90311;0;16;25;791
10.10.2020 00:00:00;Kärnten;2;562089;42;1168;186;33,09084;0;16;21;892
10.10.2020 00:00:00;Niederösterreich;3;1690879;102;8448;1125;66,53344;1;171;120;6585
10.10.2020 00:00:00;Oberösterreich;4;1495608;178;8075;1022;68,33341;0;96;96;6541
10.10.2020 00:00:00;Salzburg;5;560710;40;2769;410;73,12157;0;53;32;2176
10.10.2020 00:00:00;Steiermark;6;1247077;88;4216;465;37,28719;1;212;19;3368
10.10.2020 00:00:00;Tirol;7;760105;123;7131;735;96,69717;1;141;80;5986
10.10.2020 00:00:00;Vorarlberg;8;399237;67;2415;323;80,90433;1;33;34;1927
10.10.2020 00:00:00;Wien;9;1920949;344;20430;2932;152,6329;4;350;262;14482
10.10.2020 00:00:00;Österreich;10;8932664;1014;55766;7399;82,83083;8;1088;689;42748
11.10.2020 00:00:00;Burgenland;1;296010;4;1118;191;64,52485;0;16;16;807
11.10.2020 00:00:00;Kärnten;2;562089;31;1199;205;36,47109;0;16;8;900
11.10.2020 00:00:00;Niederösterreich;3;1690879;151;8599;1164;68,83994;3;174;98;6683
11.10.2020 00:00:00;Oberösterreich;4;1495608;135;8210;1070;71,54281;1;97;71;6612
11.10.2020 00:00:00;Salzburg;5;560710;52;2821;425;75,79676;1;54;17;2193
11.10.2020 00:00:00;Steiermark;6;1247077;33;4249;439;35,20232;3;215;24;3392
11.10.2020 00:00:00;Tirol;7;760105;119;7250;757;99,59151;1;142;93;6079
11.10.2020 00:00:00;Vorarlberg;8;399237;66;2481;350;87,66723;1;34;39;1966
11.10.2020 00:00:00;Wien;9;1920949;241;20671;2892;150,5506;4;354;222;14704
11.10.2020 00:00:00;Österreich;10;8932664;832;56598;7493;83,88315;14;1102;588;43336
12.10.2020 00:00:00;Burgenland;1;296010;51;1169;197;66,5518;1;17;24;831
12.10.2020 00:00:00;Kärnten;2;562089;34;1233;223;39,67343;0;16;8;908
12.10.2020 00:00:00;Niederösterreich;3;1690879;156;8755;1175;69,49049;0;174;131;6814
12.10.2020 00:00:00;Oberösterreich;4;1495608;118;8328;1065;71,2085;1;98;121;6733
12.10.2020 00:00:00;Salzburg;5;560710;139;2960;520;92,73956;0;54;37;2230
12.10.2020 00:00:00;Steiermark;6;1247077;108;4357;515;41,29657;4;219;54;3446
12.10.2020 00:00:00;Tirol;7;760105;155;7405;838;110,2479;0;142;87;6166
12.10.2020 00:00:00;Vorarlberg;8;399237;57;2538;378;94,6806;0;34;46;2012
12.10.2020 00:00:00;Wien;9;1920949;323;20994;2797;145,6051;4;358;339;15043
12.10.2020 00:00:00;Österreich;10;8932664;1141;57739;7708;86,29005;10;1112;847;44183
13.10.2020 00:00:00;Burgenland;1;296010;26;1195;201;67,90311;0;17;20;851
13.10.2020 00:00:00;Kärnten;2;562089;49;1282;254;45,18857;0;16;23;931
13.10.2020 00:00:00;Niederösterreich;3;1690879;179;8934;1168;69,0765;0;174;151;6965
13.10.2020 00:00:00;Oberösterreich;4;1495608;220;8548;1151;76,95867;0;98;109;6842
13.10.2020 00:00:00;Salzburg;5;560710;95;3055;571;101,8352;0;54;35;2265
13.10.2020 00:00:00;Steiermark;6;1247077;110;4467;565;45,30594;1;220;55;3501
13.10.2020 00:00:00;Tirol;7;760105;205;7610;912;119,9834;0;142;71;6237
13.10.2020 00:00:00;Vorarlberg;8;399237;21;2559;358;89,67105;0;34;38;2050
13.10.2020 00:00:00;Wien;9;1920949;416;21410;2772;144,3037;6;364;279;15322
13.10.2020 00:00:00;Österreich;10;8932664;1321;59060;7952;89,0216;7;1119;781;44964
14.10.2020 00:00:00;Burgenland;1;296010;32;1227;205;69,25442;0;17;18;869
14.10.2020 00:00:00;Kärnten;2;562089;39;1321;264;46,96765;0;16;21;952
14.10.2020 00:00:00;Niederösterreich;3;1690879;193;9127;1167;69,01736;2;176;152;7117
14.10.2020 00:00:00;Oberösterreich;4;1495608;219;8767;1223;81,77277;2;100;110;6952
14.10.2020 00:00:00;Salzburg;5;560710;103;3158;620;110,5741;1;55;48;2313
14.10.2020 00:00:00;Steiermark;6;1247077;78;4545;576;46,18801;0;220;30;3531
14.10.2020 00:00:00;Tirol;7;760105;209;7819;1029;135,376;0;142;139;6376
14.10.2020 00:00:00;Vorarlberg;8;399237;92;2651;411;102,9464;0;34;37;2087
14.10.2020 00:00:00;Wien;9;1920949;471;21881;2619;136,3389;3;367;317;15639
14.10.2020 00:00:00;Österreich;10;8932664;1436;60496;8114;90,83517;8;1127;872;45836
15.10.2020 00:00:00;Burgenland;1;296010;33;1260;216;72,9705;0;17;30;899
15.10.2020 00:00:00;Kärnten;2;562089;35;1356;275;48,92464;0;16;17;969
15.10.2020 00:00:00;Niederösterreich;3;1690879;188;9315;1151;68,07111;0;176;144;7261
15.10.2020 00:00:00;Oberösterreich;4;1495608;239;9006;1288;86,11882;1;101;119;7071
15.10.2020 00:00:00;Salzburg;5;560710;219;3377;755;134,6507;0;55;44;2357
15.10.2020 00:00:00;Steiermark;6;1247077;122;4667;616;49,39551;2;222;45;3576
15.10.2020 00:00:00;Tirol;7;760105;268;8087;1185;155,8995;1;143;71;6447
15.10.2020 00:00:00;Vorarlberg;8;399237;137;2788;501;125,4894;0;34;31;2118
15.10.2020 00:00:00;Wien;9;1920949;280;22161;2538;132,1222;2;369;283;15922
15.10.2020 00:00:00;Österreich;10;8932664;1521;62017;8525;95,43626;6;1133;784;46620
16.10.2020 00:00:00;Burgenland;1;296010;44;1304;220;74,32182;0;17;32;931
16.10.2020 00:00:00;Kärnten;2;562089;36;1392;266;47,32347;0;16;25;994
16.10.2020 00:00:00;Niederösterreich;3;1690879;237;9552;1206;71,32385;2;178;207;7468
16.10.2020 00:00:00;Oberösterreich;4;1495608;274;9280;1383;92,47076;2;103;165;7236
16.10.2020 00:00:00;Salzburg;5;560710;92;3469;740;131,9755;0;55;60;2417
16.10.2020 00:00:00;Steiermark;6;1247077;124;4791;663;53,16432;1;223;87;3663
16.10.2020 00:00:00;Tirol;7;760105;221;8308;1300;171,029;1;144;119;6566
16.10.2020 00:00:00;Vorarlberg;8;399237;92;2880;532;133,2542;0;34;41;2159
16.10.2020 00:00:00;Wien;9;1920949;675;22836;2750;143,1584;4;373;377;16299
16.10.2020 00:00:00;Österreich;10;8932664;1795;63812;9060;101,4255;10;1143;1113;47733
17.10.2020 00:00:00;Burgenland;1;296010;36;1340;226;76,34877;0;17;23;954
17.10.2020 00:00:00;Kärnten;2;562089;59;1451;283;50,3479;0;16;20;1014
17.10.2020 00:00:00;Niederösterreich;3;1690879;237;9789;1341;79,30786;2;180;169;7637
17.10.2020 00:00:00;Oberösterreich;4;1495608;303;9583;1508;100,8286;0;103;117;7353
17.10.2020 00:00:00;Salzburg;5;560710;169;3638;869;154,9821;2;57;70;2487
17.10.2020 00:00:00;Steiermark;6;1247077;123;4914;698;55,97088;5;228;39;3702
17.10.2020 00:00:00;Tirol;7;760105;164;8472;1341;176,423;0;144;98;6664
17.10.2020 00:00:00;Vorarlberg;8;399237;117;2997;582;145,7781;1;35;58;2217
17.10.2020 00:00:00;Wien;9;1920949;277;23113;2683;139,6705;6;379;234;16533
17.10.2020 00:00:00;Österreich;10;8932664;1485;65297;9531;106,6983;16;1159;828;48561
18.10.2020 00:00:00;Burgenland;1;296010;22;1362;244;82,42965;0;17;16;970
18.10.2020 00:00:00;Kärnten;2;562089;40;1491;292;51,94907;0;16;22;1036
